powerInW,timeInMinutes
11.1,183
10.91,184
11.16,185
10.67,186
10.88,187
10.39,188
11.05,189
10.48,190
10.98,191
10.96,192
10.63,193
11.38,194
11.17,195
10.29,196
10.94,197
10.7,198
10.75,199
10.64,200
10.8,201
10.52,202
11.23,203
11.3,204
10.53,205
11.12,206
10.53,207
10.48,208
10.77,209
10.6,210
11.3,211
11.47,212
10.82,213
10.76,214
10.88,215
10.82,216
10.06,217
11.08,218
10.74,219
9.99,220
10.23,221
10.64,222
10.62,223
11.03,224
11.0,225
10.44,226
10.41,227
10.21,228
11.44,229
11.6,230
10.94,231
10.03,232
10.48,233
10.58,234
10.71,235
11.05,236
10.52,237
10.63,238
10.98,239
10.57,240
11.65,241
10.64,242
10.83,243
10.21,244
9.85,245
11.27,246
10.91,247
10.41,248
11.23,249
10.79,250
11.15,251
11.09,252
10.26,253
10.65,254
10.82,255
10.88,256
10.99,257
11.13,258
10.8,259
10.58,260
10.36,261
11.04,262
10.38,263
11.02,264
10.02,265
10.21,266
11.4,267
10.61,268
10.7,269
10.64,270
11.04,271
10.91,272
10.95,273
10.15,274
9.96,275
11.25,276
11.06,277
11.28,278
10.43,279
10.77,280
10.71,281
10.64,282
10.83,283
10.76,284
10.47,285
11.12,286
10.63,287
10.55,288
10.85,289
10.61,290
11.1,291
11.2,292
10.63,293
10.48,294
10.01,295
10.69,296
10.86,297
10.31,298
10.53,299
10.92,300
11.19,301
11.2,302
10.87,303
10.85,304
10.56,305
10.75,306
11.32,307
10.24,308
10.21,309
11.49,310
11.15,311
10.98,312
11.4,313
10.42,314
10.67,315
11.12,316
10.83,317
10.46,318
10.61,319
10.76,320
10.11,321
9.71,322
11.05,323
10.97,324
10.31,325
10.11,326
11.16,327
11.45,328
11.39,329
10.63,330
10.95,331
10.61,332
10.16,333
10.64,334
10.55,335
11.21,336
10.42,337
11.46,338
11.09,339
10.6,340
10.52,341
10.53,342
10.02,343
10.66,344
10.65,345
11.05,346
11.07,347
10.73,348
9.97,349
10.68,350
10.86,351
10.84,352
10.65,353
11.52,354
10.66,355
10.88,356
10.73,357
10.63,358
10.29,359
11.12,360
11.16,361
11.3,362
10.36,363
10.76,364
10.11,365
10.34,366
10.42,367
10.35,368
10.32,369
10.53,370
10.82,371
10.64,372
11.34,373
9.86,374
10.21,375
10.12,376
10.43,377
9.75,378
11.24,379
11.33,380
11.11,381
11.21,382
10.35,383
10.94,384
10.39,385
11.11,386
10.87,387
10.57,388
10.85,389
10.9,390
11.02,391
10.63,392
11.09,393
11.23,394
10.28,395
11.43,396
10.51,397
10.99,398
10.97,399
10.76,400
10.87,401
10.57,402
10.57,403
10.47,404
10.25,405
10.56,406
10.12,407
11.18,408
9.99,409
10.47,410
10.52,411
10.73,412
11.14,413
11.26,414
10.66,415
10.53,416
10.66,417
10.91,418
10.16,419
9.83,420
10.74,421
10.8,422
11.26,423
10.3,424
33.15,425
33.82,426
34.06,427
34.08,428
35.1,429
33.72,430
33.87,431
34.54,432
38.17,433
36.24,434
34.21,435
32.89,436
33.76,437
33.89,438
33.96,439
33.98,440
33.11,441
33.27,442
33.39,443
32.93,444
35.77,445
35.83,446
28.63,447
27.88,448
27.49,449
27.44,450
26.98,451
27.8,452
27.84,453
42.05,454
28.22,455
30.9,456
38.26,457
43.52,458
33.72,459
33.94,460
33.61,461
33.74,462
33.88,463
34.13,464
34.86,465
38.56,466
35.04,467
33.99,468
33.73,469
33.47,470
33.25,471
33.74,472
33.53,473
33.54,474
33.4,475
32.85,476
33.59,477
33.61,478
35.92,479
34.74,480
30.31,481
27.84,482
27.8,483
27.62,484
28.54,485
27.56,486
41.15,487
43.06,488
28.28,489
30.98,490
39.06,491
43.36,492
32.6,493
33.21,494
34.05,495
34.74,496
33.16,497
33.55,498
34.37,499
37.65,500
34.9,501
33.31,502
33.15,503
33.21,504
33.61,505
33.79,506
33.71,507
34.34,508
33.33,509
32.93,510
33.9,511
34.14,512
36.5,513
35.86,514
29.07,515
27.52,516
28.0,517
27.59,518
28.27,519
27.74,520
42.8,521
43.1,522
28.32,523
31.39,524
39.4,525
33.22,526
34.03,527
33.34,528
33.82,529
34.46,530
33.11,531
33.63,532
34.32,533
10.78,534
10.88,535
10.57,536
11.66,537
10.22,538
10.46,539
10.75,540
11.09,541
11.01,542
10.94,543
11.01,544
10.89,545
10.7,546
10.1,547
10.37,548
10.64,549
10.4,550
10.22,551
11.19,552
9.69,553
9.91,554
10.88,555
10.8,556
11.14,557
10.51,558
10.4,559
10.96,560
10.75,561
11.33,562
7.13,563
33.24,564
33.09,565
34.6,566
33.15,567
34.37,568
34.25,569
33.79,570
34.09,571
39.56,572
34.85,573
33.05,574
33.22,575
32.72,576
33.59,577
33.71,578
33.37,579
33.77,580
32.98,581
34.46,582
33.17,583
32.95,584
34.14,585
35.47,586
35.21,587
28.46,588
27.69,589
27.37,590
28.11,591
27.14,592
28.15,593
27.51,594
41.87,595
43.34,596
27.6,597
30.98,598
39.74,599
44.03,600
32.47,601
33.3,602
34.22,603
33.4,604
35.1,605
33.18,606
34.03,607
33.53,608
37.59,609
34.7,610
33.68,611
33.73,612
33.65,613
33.99,614
33.5,615
32.62,616
33.59,617
32.95,618
32.99,619
33.52,620
32.8,621
33.98,622
35.77,623
35.29,624
29.09,625
28.67,626
27.35,627
28.15,628
28.09,629
28.65,630
27.66,631
42.47,632
42.7,633
27.15,634
30.87,635
38.92,636
44.09,637
32.6,638
33.72,639
34.12,640
33.31,641
34.26,642
33.67,643
33.96,644
33.82,645
39.33,646
34.71,647
32.98,648
33.47,649
34.1,650
33.95,651
33.54,652
32.9,653
34.13,654
32.86,655
33.14,656
32.86,657
32.71,658
33.05,659
35.91,660
35.2,661
28.82,662
29.74,663
27.22,664
27.81,665
27.84,666
27.51,667
28.17,668
28.35,669
42.23,670
43.73,671
27.54,672
31.76,673
38.29,674
44.01,675
32.76,676
34.38,677
33.95,678
33.52,679
34.82,680
34.15,681
33.22,682
34.19,683
10.1,684
9.91,685
10.86,686
10.61,687
10.53,688
11.01,689
10.61,690
10.29,691
11.0,692
9.83,693
10.73,694
10.56,695
10.78,696
11.2,697
37.56,698
36.7,699
38.23,700
40.06,701
38.34,702
37.4,703
36.12,704
37.94,705
33.46,706
57.85,707
64.16,708
59.08,709
61.42,710
58.17,711
66.59,712
64.48,713
62.77,714
66.16,715
61.28,716
64.54,717
69.07,718
68.88,719
71.04,720
70.27,721
68.28,722
66.07,723
67.27,724
67.84,725
74.11,726
73.83,727
420.13,728
464.04,729
489.17,730
481.24,731
485.94,732
505.7,733
440.42,734
478.27,735
459.07,736
436.48,737
515.14,738
442.87,739
70.82,740
56.39,741
56.93,742
66.69,743
70.8,744
60.04,745
60.62,746
65.41,747
63.09,748
62.4,749
65.17,750
64.54,751
63.19,752
67.19,753
67.61,754
66.89,755
60.4,756
62.83,757
59.45,758
64.97,759
59.59,760
60.13,761
57.6,762
62.9,763
64.31,764
62.01,765
66.16,766
64.09,767
62.92,768
66.2,769
63.18,770
51.76,771
50.6,772
55.67,773
56.38,774
57.68,775
55.96,776
58.89,777
71.28,778
75.91,779
54.7,780
59.1,781
65.2,782
73.25,783
58.77,784
61.74,785
64.88,786
60.01,787
57.61,788
63.88,789
61.51,790
56.68,791
61.18,792
69.93,793
65.22,794
62.87,795
61.68,796
60.64,797
62.4,798
60.36,799
63.81,800
65.64,801
59.52,802
60.7,803
66.21,804
63.32,805
64.68,806
60.3,807
59.95,808
58.85,809
58.07,810
52.29,811
56.32,812
54.37,813
55.46,814
59.01,815
52.89,816
70.26,817
71.56,818
56.4,819
60.78,820
65.79,821
72.76,822
61.06,823
63.59,824
63.38,825
62.64,826
62.7,827
61.38,828
62.58,829
59.26,830
36.28,831
63.68,832
64.47,833
61.74,834
62.34,835
61.98,836
62.34,837
61.55,838
60.84,839
39.02,840
34.7,841
33.63,842
33.45,843
33.37,844
34.13,845
33.82,846
33.55,847
32.79,848
33.53,849
33.6,850
33.25,851
32.82,852
33.99,853
32.64,854
35.14,855
35.34,856
28.95,857
28.16,858
27.36,859
27.87,860
28.06,861
27.86,862
27.34,863
41.98,864
43.61,865
43.01,866
28.35,867
31.44,868
38.95,869
44.17,870
33.06,871
33.49,872
34.12,873
33.45,874
33.54,875
33.47,876
34.63,877
33.5,878
38.86,879
35.3,880
33.73,881
34.25,882
33.3,883
32.89,884
33.27,885
33.54,886
32.87,887
33.12,888
33.04,889
33.12,890
32.82,891
33.59,892
33.31,893
35.27,894
35.54,895
29.64,896
27.8,897
27.38,898
28.05,899
27.84,900
27.74,901
27.87,902
27.75,903
41.86,904
43.19,905
28.38,906
31.52,907
38.3,908
43.52,909
32.38,910
33.54,911
34.03,912
33.4,913
34.25,914
33.68,915
33.54,916
34.3,917
38.17,918
38.28,919
34.19,920
33.47,921
33.64,922
33.48,923
33.64,924
33.66,925
32.36,926
34.32,927
34.21,928
33.91,929
32.46,930
33.11,931
33.0,932
35.33,933
35.21,934
28.93,935
28.59,936
27.07,937
27.39,938
28.02,939
27.34,940
27.56,941
27.54,942
41.91,943
43.52,944
27.8,945
31.13,946
38.55,947
43.02,948
33.1,949
34.19,950
33.6,951
34.44,952
33.58,953
33.65,954
33.18,955
33.64,956
33.8,957
10.18,958
10.76,959
10.65,960
10.79,961
10.39,962
11.49,963
10.98,964
9.98,965
11.23,966
10.12,967
11.33,968
10.15,969
10.24,970
10.27,971
10.66,972
10.31,973
10.44,974
10.11,975
10.56,976
9.86,977
10.41,978
10.52,979
9.98,980
10.42,981
11.0,982
10.23,983
11.26,984
10.48,985
10.68,986
10.24,987
10.77,988
10.18,989
10.63,990
11.16,991
10.8,992
10.02,993
10.68,994
10.77,995
10.48,996
11.16,997
10.89,998
10.77,999
11.35,1000
10.43,1001
11.25,1002
10.75,1003
11.77,1004
10.69,1005
10.96,1006
10.47,1007
10.19,1008
10.4,1009
10.49,1010
10.95,1011
10.59,1012
9.76,1013
11.08,1014
10.68,1015
10.27,1016
10.4,1017
9.91,1018
11.06,1019
10.96,1020
10.46,1021
10.19,1022
10.77,1023
11.41,1024
11.71,1025
10.79,1026
10.58,1027
11.31,1028
10.38,1029
10.33,1030
11.68,1031
10.36,1032
11.1,1033
10.55,1034
10.07,1035
10.76,1036
10.34,1037
10.71,1038
10.63,1039
11.02,1040
11.14,1041
10.75,1042
10.89,1043
11.05,1044
10.75,1045
10.83,1046
11.01,1047
11.07,1048
10.51,1049
11.09,1050
11.39,1051
11.08,1052
10.81,1053
10.74,1054
10.95,1055
10.83,1056
11.17,1057
10.53,1058
10.74,1059
11.15,1060
10.17,1061
10.38,1062
10.15,1063
10.25,1064
11.02,1065
10.7,1066
11.49,1067
10.68,1068
11.08,1069
10.7,1070
11.32,1071
10.54,1072
11.74,1073
10.79,1074
10.19,1075
10.43,1076
10.87,1077
10.21,1078
10.88,1079
11.03,1080
10.32,1081
11.12,1082
10.13,1083
10.8,1084
11.16,1085
10.85,1086
10.12,1087
10.11,1088
11.66,1089
10.54,1090
10.7,1091
10.78,1092
9.68,1093
11.34,1094
10.82,1095
10.76,1096
10.86,1097
10.42,1098
10.73,1099
11.22,1100
10.29,1101
10.89,1102
10.67,1103
10.35,1104
10.66,1105
11.16,1106
10.97,1107
11.55,1108
10.17,1109
10.27,1110
10.37,1111
32.81,1112
33.27,1113
33.76,1114
33.62,1115
32.74,1116
34.13,1117
34.14,1118
38.29,1119
35.65,1120
33.02,1121
33.93,1122
34.34,1123
33.76,1124
33.31,1125
33.43,1126
33.29,1127
33.34,1128
32.36,1129
32.78,1130
33.55,1131
36.19,1132
30.06,1133
27.64,1134
27.62,1135
28.12,1136
28.35,1137
27.37,1138
41.87,1139
43.03,1140
28.6,1141
32.04,1142
39.12,1143
43.39,1144
33.2,1145
34.26,1146
33.5,1147
34.42,1148
33.7,1149
33.25,1150
33.72,1151
34.69,1152
33.37,1153
34.11,1154
33.48,1155
33.88,1156
33.4,1157
33.54,1158
33.04,1159
32.88,1160
33.18,1161
33.8,1162
33.76,1163
35.81,1164
29.48,1165
28.06,1166
27.24,1167
27.18,1168
27.95,1169
28.32,1170
27.53,1171
43.49,1172
28.03,1173
31.04,1174
37.97,1175
43.55,1176
32.51,1177
33.88,1178
33.76,1179
34.26,1180
33.7,1181
34.07,1182
33.94,1183
38.7,1184
33.21,1185
33.47,1186
33.67,1187
33.97,1188
33.82,1189
32.52,1190
33.77,1191
34.13,1192
32.69,1193
32.8,1194
33.79,1195
35.59,1196
34.92,1197
29.19,1198
28.23,1199
28.16,1200
27.33,1201
28.65,1202
26.94,1203
41.83,1204
28.39,1205
30.98,1206
38.69,1207
43.92,1208
33.12,1209
33.44,1210
34.39,1211
33.6,1212
34.2,1213
34.46,1214
33.78,1215
11.28,1216
10.45,1217
10.7,1218
10.87,1219
10.8,1220
11.1,1221
11.26,1222
10.8,1223
10.35,1224
10.86,1225
11.51,1226
10.55,1227
10.98,1228
10.4,1229
11.08,1230
10.48,1231
11.79,1232
10.78,1233
11.12,1234
12.02,1235
10.45,1236
10.31,1237
11.17,1238
11.07,1239
10.55,1240
10.37,1241
11.08,1242
11.06,1243
10.66,1244
10.5,1245
10.72,1246
10.33,1247
11.1,1248
10.81,1249
10.63,1250
10.89,1251
10.65,1252
10.7,1253
10.37,1254
9.47,1255
10.28,1256
10.28,1257
10.81,1258
11.29,1259
10.65,1260
10.25,1261
10.83,1262
11.07,1263
10.79,1264
11.24,1265
10.57,1266
10.38,1267
10.9,1268
10.91,1269
10.27,1270
11.03,1271
11.43,1272
11.15,1273
10.47,1274
10.34,1275
11.59,1276
10.64,1277
10.43,1278
11.15,1279
11.0,1280
10.97,1281
10.54,1282
10.82,1283
10.84,1284
32.27,1285
33.28,1286
34.23,1287
33.5,1288
34.7,1289
34.04,1290
34.27,1291
34.82,1292
35.25,1293
33.38,1294
32.96,1295
33.58,1296
33.87,1297
33.95,1298
33.43,1299
33.93,1300
33.48,1301
32.63,1302
32.84,1303
33.79,1304
35.1,1305
35.72,1306
29.14,1307
28.1,1308
27.95,1309
28.52,1310
27.89,1311
26.82,1312
41.63,1313
43.87,1314
27.68,1315
32.05,1316
43.61,1317
32.13,1318
33.49,1319
34.45,1320
33.31,1321
34.26,1322
33.57,1323
33.81,1324
39.36,1325
35.28,1326
33.67,1327
33.61,1328
33.19,1329
33.8,1330
33.85,1331
33.23,1332
32.87,1333
33.62,1334
33.28,1335
32.84,1336
34.2,1337
35.71,1338
35.37,1339
29.08,1340
26.91,1341
27.23,1342
27.88,1343
27.67,1344
27.54,1345
42.06,1346
43.07,1347
27.57,1348
39.22,1349
43.75,1350
32.97,1351
32.88,1352
33.9,1353
33.26,1354
33.5,1355
33.81,1356
34.59,1357
38.76,1358
35.07,1359
32.76,1360
33.33,1361
34.07,1362
33.14,1363
34.14,1364
34.05,1365
33.51,1366
32.93,1367
32.81,1368
33.23,1369
33.54,1370
35.68,1371
35.82,1372
29.7,1373
27.11,1374
27.67,1375
27.59,1376
27.42,1377
28.53,1378
42.55,1379
43.29,1380
28.44,1381
38.92,1382
42.88,1383
32.71,1384
33.02,1385
33.77,1386
33.56,1387
33.78,1388
34.0,1389
33.49,1390
10.37,1391
11.3,1392
10.6,1393
10.74,1394
10.66,1395
10.61,1396
10.44,1397
11.38,1398
10.58,1399
10.98,1400
10.34,1401
10.75,1402
11.04,1403
10.95,1404
10.71,1405
10.52,1406
11.03,1407
10.75,1408
9.97,1409
11.38,1410
10.34,1411
11.46,1412
10.7,1413
11.17,1414
10.85,1415
10.4,1416
10.79,1417
10.75,1418
11.0,1419
10.19,1420
10.14,1421
10.63,1422
11.42,1423
11.07,1424
11.14,1425
10.58,1426
10.36,1427
11.19,1428
9.66,1429
11.41,1430
10.48,1431
10.52,1432
11.22,1433
10.64,1434
10.96,1435
11.59,1436
10.39,1437
11.27,1438
10.79,1439
11.53,1440
11.43,1441
11.4,1442
10.65,1443
10.46,1444
10.9,1445
10.55,1446
9.65,1447
10.85,1448
11.09,1449
10.09,1450
10.82,1451
11.51,1452
11.37,1453
11.0,1454
10.48,1455
11.68,1456
10.83,1457
10.6,1458
10.48,1459
10.44,1460
11.4,1461
10.74,1462
10.59,1463
10.83,1464
10.66,1465
11.2,1466
10.61,1467
10.56,1468
10.31,1469
10.42,1470
11.42,1471
11.0,1472
10.63,1473
10.4,1474
10.68,1475
11.31,1476
10.83,1477
10.16,1478
9.95,1479
10.44,1480
11.41,1481
11.25,1482
10.64,1483
10.36,1484
10.61,1485
11.03,1486
10.74,1487
11.17,1488
10.48,1489
10.93,1490
11.05,1491
10.73,1492
11.07,1493
11.1,1494
10.57,1495
10.75,1496
10.75,1497
10.42,1498
11.54,1499
10.64,1500
10.93,1501
10.22,1502
10.71,1503
10.42,1504
11.43,1505
10.49,1506
10.83,1507
10.36,1508
10.52,1509
10.71,1510
11.1,1511
10.76,1512
10.55,1513
11.18,1514
10.96,1515
11.26,1516
10.03,1517
12.05,1518
10.95,1519
10.85,1520
11.1,1521
11.16,1522
10.66,1523
10.33,1524
10.41,1525
10.65,1526
10.98,1527
11.11,1528
11.54,1529
10.98,1530
10.63,1531
11.22,1532
10.85,1533
11.04,1534
10.86,1535
10.67,1536
10.38,1537
11.02,1538
10.34,1539
10.59,1540
10.74,1541
10.67,1542
11.55,1543
11.12,1544
11.06,1545
10.4,1546
10.47,1547
10.73,1548
10.45,1549
10.51,1550
10.95,1551
10.97,1552
11.04,1553
10.77,1554
10.78,1555
11.01,1556
10.9,1557
10.47,1558
10.06,1559
10.52,1560
9.92,1561
10.7,1562
11.14,1563
10.74,1564
10.51,1565
11.75,1566
11.23,1567
11.05,1568
11.11,1569
10.96,1570
10.63,1571
10.3,1572
11.0,1573
11.94,1574
10.15,1575
11.06,1576
10.86,1577
11.0,1578
10.61,1579
10.84,1580
9.86,1581
10.46,1582
10.38,1583
10.84,1584
10.74,1585
9.91,1586
10.78,1587
10.96,1588
10.81,1589
10.32,1590
10.66,1591
10.97,1592
10.9,1593
10.09,1594
11.36,1595
10.36,1596
11.22,1597
11.04,1598
10.99,1599
10.89,1600
10.59,1601
10.55,1602
10.12,1603
10.65,1604
10.13,1605
10.11,1606
11.48,1607
10.38,1608
10.83,1609
10.62,1610
11.46,1611
11.1,1612
10.79,1613
10.5,1614
10.81,1615
10.96,1616
10.51,1617
10.8,1618
10.53,1619
10.35,1620
11.07,1621
10.93,1622
10.52,1623
9.54,1624
11.4,1625
10.6,1626
10.47,1627
9.65,1628
10.44,1629
10.54,1630
10.6,1631
10.56,1632
10.78,1633
11.05,1634
11.42,1635
10.44,1636
10.74,1637
10.42,1638
10.99,1639
10.67,1640
10.74,1641
10.79,1642
11.13,1643
10.48,1644
10.93,1645
11.35,1646
11.16,1647
10.23,1648
9.94,1649
10.74,1650
10.63,1651
10.73,1652
10.17,1653
10.82,1654
11.15,1655
10.99,1656
11.34,1657
11.47,1658
11.69,1659
9.87,1660
11.72,1661
10.83,1662
11.11,1663
10.61,1664
11.51,1665
10.38,1666
10.99,1667
10.32,1668
10.15,1669
10.65,1670
11.25,1671
10.98,1672
10.98,1673
10.91,1674
10.61,1675
10.22,1676
10.41,1677
11.03,1678
10.64,1679
11.34,1680
10.72,1681
10.2,1682
7.08,1683
32.05,1684
34.0,1685
34.59,1686
33.68,1687
33.64,1688
33.28,1689
33.35,1690
33.92,1691
39.36,1692
34.1,1693
33.22,1694
34.09,1695
33.87,1696
32.9,1697
33.7,1698
33.68,1699
33.06,1700
33.74,1701
33.78,1702
33.51,1703
33.32,1704
33.32,1705
35.49,1706
35.17,1707
29.74,1708
27.33,1709
27.91,1710
27.27,1711
27.48,1712
28.31,1713
27.44,1714
42.24,1715
42.92,1716
43.74,1717
27.61,1718
30.83,1719
38.34,1720
43.63,1721
32.81,1722
34.14,1723
33.69,1724
33.88,1725
34.25,1726
33.96,1727
34.11,1728
34.44,1729
38.74,1730
34.78,1731
33.18,1732
33.31,1733
33.75,1734
32.85,1735
33.93,1736
33.54,1737
34.93,1738
33.91,1739
33.41,1740
32.82,1741
32.56,1742
33.8,1743
35.59,1744
35.1,1745
29.21,1746
28.41,1747
27.4,1748
27.61,1749
27.97,1750
27.14,1751
27.68,1752
27.32,1753
41.4,1754
43.47,1755
27.58,1756
31.57,1757
38.74,1758
43.65,1759
33.17,1760
33.92,1761
33.72,1762
33.7,1763
33.44,1764
33.32,1765
33.83,1766
34.55,1767
38.38,1768
34.95,1769
32.61,1770
33.49,1771
34.23,1772
33.82,1773
33.47,1774
33.64,1775
33.83,1776
33.57,1777
33.68,1778
33.16,1779
33.77,1780
33.21,1781
36.22,1782
35.68,1783
29.41,1784
29.33,1785
28.26,1786
27.4,1787
28.18,1788
27.2,1789
28.3,1790
28.12,1791
41.56,1792
43.34,1793
27.84,1794
30.58,1795
39.33,1796
43.78,1797
32.96,1798
33.53,1799
33.85,1800
33.6,1801
34.1,1802
33.45,1803
32.77,1804
33.72,1805
10.5,1806
10.99,1807
10.54,1808
11.08,1809
10.7,1810
10.59,1811
10.76,1812
10.87,1813
10.52,1814
11.14,1815
10.5,1816
11.15,1817
10.73,1818
11.66,1819
10.52,1820
10.42,1821
11.2,1822
11.71,1823
11.29,1824
10.87,1825
10.91,1826
10.98,1827
10.5,1828
10.77,1829
10.73,1830
10.29,1831
11.0,1832
10.57,1833
10.97,1834
10.69,1835
11.37,1836
10.96,1837
10.5,1838
10.86,1839
10.51,1840
10.0,1841
10.8,1842
10.94,1843
11.24,1844
11.01,1845
10.51,1846
10.52,1847
10.32,1848
10.74,1849
10.88,1850
10.71,1851
10.19,1852
10.58,1853
11.45,1854
10.98,1855
11.14,1856
10.66,1857
10.47,1858
10.91,1859
10.52,1860
10.68,1861
10.64,1862
10.83,1863
10.29,1864
10.66,1865
10.07,1866
10.71,1867
10.83,1868
11.04,1869
10.58,1870
9.81,1871
10.91,1872
11.15,1873
10.47,1874
10.02,1875
10.97,1876
10.52,1877
10.44,1878
10.3,1879
11.25,1880
10.74,1881
11.14,1882
10.33,1883
10.94,1884
10.62,1885
10.87,1886
10.79,1887
10.08,1888
10.6,1889
10.62,1890
10.82,1891
10.35,1892
11.05,1893
10.45,1894
10.37,1895
10.64,1896
10.8,1897
11.12,1898
10.32,1899
10.26,1900
10.56,1901
11.18,1902
10.4,1903
10.76,1904
11.27,1905
10.93,1906
10.87,1907
10.67,1908
11.26,1909
10.66,1910
10.84,1911
11.02,1912
10.72,1913
10.47,1914
11.33,1915
10.51,1916
10.65,1917
10.66,1918
10.3,1919
10.15,1920
11.16,1921
10.64,1922
11.11,1923
10.62,1924
11.07,1925
10.51,1926
9.7,1927
10.72,1928
11.16,1929
11.04,1930
11.17,1931
10.5,1932
10.4,1933
10.73,1934
10.84,1935
11.3,1936
10.59,1937
11.63,1938
10.93,1939
10.98,1940
10.27,1941
10.79,1942
11.08,1943
10.68,1944
11.17,1945
10.46,1946
11.26,1947
33.01,1948
33.64,1949
34.43,1950
33.89,1951
34.16,1952
33.17,1953
33.34,1954
34.86,1955
38.28,1956
34.97,1957
32.54,1958
33.51,1959
33.9,1960
33.32,1961
34.11,1962
32.97,1963
33.06,1964
32.81,1965
33.18,1966
33.7,1967
33.5,1968
33.54,1969
35.35,1970
35.98,1971
29.82,1972
27.59,1973
27.85,1974
28.33,1975
27.79,1976
28.82,1977
27.53,1978
41.72,1979
27.44,1980
31.02,1981
38.74,1982
43.65,1983
32.86,1984
32.81,1985
34.6,1986
33.63,1987
34.26,1988
33.91,1989
33.2,1990
34.48,1991
38.77,1992
35.61,1993
34.22,1994
33.75,1995
32.78,1996
33.69,1997
33.97,1998
32.8,1999
33.32,2000
32.52,2001
32.71,2002
32.58,2003
33.66,2004
33.97,2005
35.24,2006
35.88,2007
30.24,2008
27.68,2009
27.39,2010
28.2,2011
28.47,2012
27.8,2013
42.0,2014
42.57,2015
28.24,2016
31.08,2017
38.69,2018
43.6,2019
32.33,2020
33.06,2021
33.84,2022
34.01,2023
34.71,2024
34.22,2025
32.84,2026
33.26,2027
38.71,2028
34.6,2029
33.61,2030
33.03,2031
34.32,2032
33.55,2033
33.64,2034
33.32,2035
33.63,2036
33.33,2037
33.42,2038
33.58,2039
33.76,2040
34.05,2041
34.94,2042
35.31,2043
29.88,2044
27.14,2045
28.0,2046
27.49,2047
28.17,2048
27.73,2049
41.5,2050
43.64,2051
28.37,2052
31.31,2053
38.3,2054
43.18,2055
32.57,2056
33.51,2057
33.34,2058
33.94,2059
34.28,2060
33.56,2061
33.68,2062
33.0,2063
10.97,2064
10.22,2065
10.72,2066
11.05,2067
10.8,2068
11.04,2069
10.67,2070
10.85,2071
11.28,2072
10.46,2073
11.2,2074
10.76,2075
10.81,2076
10.43,2077
11.43,2078
11.21,2079
10.87,2080
11.0,2081
10.59,2082
10.3,2083
11.13,2084
9.96,2085
10.84,2086
11.25,2087
10.46,2088
10.7,2089
10.57,2090
10.62,2091
10.47,2092
11.03,2093
10.67,2094
10.27,2095
10.61,2096
10.25,2097
11.16,2098
11.37,2099
10.71,2100
10.91,2101
11.32,2102
10.58,2103
10.25,2104
10.87,2105
10.28,2106
10.83,2107
10.49,2108
10.77,2109
9.69,2110
11.11,2111
10.81,2112
10.3,2113
10.81,2114
10.02,2115
10.87,2116
11.33,2117
9.89,2118
11.24,2119
10.98,2120
11.0,2121
10.98,2122
10.54,2123
11.37,2124
11.31,2125
10.32,2126
10.19,2127
33.22,2128
33.79,2129
33.51,2130
33.23,2131
33.41,2132
34.49,2133
34.5,2134
38.21,2135
33.31,2136
33.75,2137
33.53,2138
