powerInW,timeInMinutes
720.0,0
720.0,1
720.0,2
1080.0,3
1080.0,4
1440.0,5
1080.0,6
1440.0,7
1440.0,8
1440.0,9
1440.0,10
1080.0,11
1440.0,12
1440.0,13
1080.0,14
1440.0,15
1080.0,16
1440.0,17
1080.0,18
1080.0,19
1440.0,20
1080.0,21
1080.0,22
1440.0,23
1080.0,24
1080.0,25
1440.0,26
1440.0,27
1080.0,28
1080.0,29
1080.0,30
1440.0,31
1440.0,32
1080.0,33
1080.0,34
1080.0,35
1080.0,36
1080.0,37
1440.0,38
1080.0,39
1080.0,40
1080.0,41
1080.0,42
1080.0,43
1080.0,44
1080.0,45
1080.0,46
1080.0,47
1080.0,48
1080.0,49
1080.0,50
1080.0,51
1080.0,52
1080.0,53
1080.0,54
1080.0,55
1080.0,56
1440.0,57
1440.0,58
1440.0,59
1440.0,60
1440.0,61
1440.0,62
1440.0,63
1440.0,64
1080.0,65
1080.0,66
1080.0,67
1080.0,68
1080.0,69
1080.0,70
1080.0,71
1440.0,72
1440.0,73
1600.0,74
1080.0,75
1080.0,76
1080.0,77
1080.0,78
1080.0,79
1440.0,80
1080.0,81
1080.0,82
1080.0,83
1080.0,84
1080.0,85
1080.0,86
1080.0,87
1080.0,88
1080.0,89
1440.0,90
1440.0,91
1440.0,92
1440.0,93
1080.0,94
189.47,95
180.0,96
180.0,97
180.0,98
180.0,99
180.0,100
180.0,101
180.0,102
180.0,103
180.0,104
180.0,105
180.0,106
180.0,107
180.0,108
180.0,109
180.0,110
180.0,111
180.0,112
180.0,113
1080.0,114
1080.0,115
180.0,116
180.0,117
180.0,118
180.0,119
120.0,120
171.43,121
1080.0,122
400.0,123
189.47,124
189.47,125
189.47,126
1440.0,127
1080.0,128
1440.0,129
1440.0,130
1440.0,131
1440.0,132
1440.0,133
1080.0,134
1440.0,135
1440.0,136
1080.0,137
1440.0,138
1080.0,139
1080.0,140
1080.0,141
1440.0,142
1080.0,143
1080.0,144
1080.0,145
1440.0,146
1440.0,147
1080.0,148
1080.0,149
1080.0,150
1080.0,151
1080.0,152
1440.0,153
1080.0,154
1080.0,155
1440.0,156
1440.0,157
1080.0,158
1080.0,159
1080.0,160
1080.0,161
1080.0,162
1080.0,163
1080.0,164
1080.0,165
1200.0,166
1440.0,167
1080.0,168
1080.0,169
1080.0,170
1080.0,171
1080.0,172
1440.0,173
1080.0,174
1080.0,175
1440.0,176
1440.0,177
1080.0,178
1080.0,179
1080.0,180
1440.0,181
1440.0,182
1440.0,183
1440.0,184
1440.0,185
1440.0,186
1080.0,187
1080.0,188
1080.0,189
1440.0,190
1440.0,191
1080.0,192
1080.0,193
1080.0,194
1080.0,195
1080.0,196
1080.0,197
1080.0,198
1080.0,199
1080.0,200
1080.0,201
1080.0,202
1080.0,203
1080.0,204
1080.0,205
1440.0,206
1440.0,207
1080.0,208
1080.0,209
1080.0,210
1080.0,211
1080.0,212
1080.0,213
1080.0,214
1080.0,215
1080.0,216
1080.0,217
1080.0,218
1080.0,219
1080.0,220
1080.0,221
1080.0,222
1080.0,223
1080.0,224
1080.0,225
1080.0,226
1080.0,227
1080.0,228
1080.0,229
1080.0,230
1080.0,231
1080.0,232
1080.0,233
1080.0,234
1080.0,235
1080.0,236
1080.0,237
2.02,238
