powerInW,timeInMinutes
1290.0,0
1290.0,1
1290.0,2
1290.0,3
1290.0,4
1290.0,5
1284.0,6
1284.0,7
1284.0,8
1284.0,9
1284.0,10
1284.0,11
1284.0,12
1284.0,13
1284.0,14
1284.0,15
1284.0,16
1284.0,17
1284.0,18
1284.0,19
1284.0,20
1284.0,21
1284.0,22
1284.0,23
1284.0,24
1284.0,25
1270.0,26
1270.0,27
1270.0,28
1270.0,29
1270.0,30
1270.0,31
1270.0,32
1270.0,33
1270.0,34
1270.0,35
1270.0,36
1270.0,37
1270.0,38
1270.0,39
1270.0,40
1270.0,41
1270.0,42
1270.0,43
1270.0,44
1270.0,45
1270.0,46
1270.0,47
1270.0,48
1270.0,49
1260.0,50
1260.0,51
1260.0,52
1270.0,53
1270.0,54
1270.0,55
1270.0,56
1270.0,57
1270.0,58
1270.0,59
1270.0,60
1270.0,61
1270.0,62
1270.0,63
1270.0,64
1257.6,65
1257.6,66
1257.6,67
1257.6,68
1257.6,69
1257.6,70
1257.6,71
1257.6,72
1257.6,73
1257.6,74
1257.6,75
1257.6,76
1257.6,77
1257.6,78
1257.6,79
1257.6,80
1257.6,81
1257.6,82
1257.6,83
1257.6,84
1257.6,85
1257.6,86
1257.6,87
1257.6,88
1257.6,89
1257.6,90
1257.6,91
1257.6,92
1257.6,93
1257.6,94
1257.6,95
1257.6,96
1257.6,97
1257.6,98
1257.6,99
1257.6,100
1257.6,101
1257.6,102
1257.6,103
1257.6,104
1257.6,105
1257.6,106
1257.6,107
1257.6,108
1257.6,109
1257.6,110
1257.6,111
1257.6,112
1257.6,113
1257.6,114
1243.2,115
1243.2,116
1243.2,117
1243.2,118
1243.2,119
1243.2,120
1243.2,121
1243.2,122
1243.2,123
1243.2,124
1243.2,125
1243.2,126
1243.2,127
1243.2,128
1243.2,129
1243.2,130
1243.2,131
1243.2,132
1243.2,133
1243.2,134
1243.2,135
1243.2,136
1243.2,137
1243.2,138
1243.2,139
1243.2,140
1243.2,141
1243.2,142
1243.2,143
1243.2,144
1243.2,145
1243.2,146
1243.2,147
1243.2,148
1243.2,149
1243.2,150
1243.2,151
1243.2,152
1243.2,153
1243.2,154
1243.2,155
1243.2,156
1243.2,157
1243.2,158
1243.2,159
1243.2,160
1243.2,161
1243.2,162
1243.2,163
1243.2,164
6.46,165
