powerInW,timeInMinutes
72.37,0
72.37,1
72.37,2
72.37,3
72.37,4
72.37,5
72.37,6
72.37,7
72.37,8
72.37,9
72.37,10
72.37,11
72.37,12
72.37,13
72.37,14
72.37,15
72.37,16
72.37,17
72.37,18
72.37,19
72.37,20
72.37,21
72.37,22
72.37,23
72.37,24
72.37,25
72.37,26
72.37,27
72.37,28
72.37,29
72.37,30
72.37,31
72.37,32
72.37,33
72.37,34
72.37,35
72.37,36
72.37,37
72.37,38
72.37,39
72.37,40
72.37,41
72.37,42
72.37,43
72.37,44
72.37,45
72.37,46
72.37,47
72.37,48
72.37,49
72.37,50
72.37,51
72.37,52
72.37,53
72.37,54
72.37,55
72.37,56
72.37,57
72.37,58
72.37,59
72.37,60
72.37,61
72.37,62
72.37,63
72.37,64
72.37,65
72.37,66
72.37,67
72.37,68
72.37,69
72.37,70
72.37,71
72.37,72
72.37,73
72.37,74
72.37,75
72.37,76
72.37,77
72.37,78
72.37,79
72.37,80
72.37,81
72.37,82
72.37,83
72.37,84
72.37,85
72.37,86
72.37,87
72.37,88
72.37,89
72.37,90
72.37,91
72.37,92
72.37,93
72.37,94
72.37,95
72.37,96
72.37,97
72.37,98
72.37,99
72.37,100
72.37,101
72.37,102
72.37,103
72.37,104
72.37,105
72.37,106
72.37,107
72.37,108
72.37,109
72.37,110
72.37,111
72.37,112
72.37,113
72.37,114
72.37,115
72.37,116
72.37,117
72.37,118
72.37,119
72.37,120
72.37,121
72.37,122
72.37,123
72.37,124
72.37,125
72.37,126
72.37,127
72.37,128
72.37,129
72.37,130
72.37,131
72.37,132
72.37,133
72.37,134
72.37,135
72.37,136
72.37,137
72.37,138
72.37,139
72.37,140
72.37,141
72.37,142
72.37,143
72.37,144
72.37,145
72.37,146
72.37,147
72.37,148
72.37,149
72.37,150
72.37,151
72.37,152
72.37,153
72.37,154
72.37,155
72.37,156
72.37,157
72.37,158
72.37,159
72.37,160
72.37,161
72.37,162
72.37,163
72.37,164
72.37,165
72.37,166
72.37,167
72.37,168
72.37,169
72.37,170
72.37,171
72.37,172
72.37,173
72.37,174
72.37,175
72.37,176
72.37,177
72.37,178
72.37,179
72.37,180
72.37,181
72.37,182
72.37,183
72.37,184
72.37,185
72.37,186
72.37,187
72.37,188
72.37,189
72.37,190
72.37,191
72.37,192
72.37,193
72.37,194
72.37,195
72.37,196
72.37,197
72.37,198
72.37,199
72.37,200
72.37,201
72.37,202
72.37,203
72.37,204
72.37,205
72.37,206
72.37,207
72.37,208
72.37,209
72.37,210
72.37,211
72.37,212
72.37,213
72.37,214
72.37,215
72.37,216
72.37,217
72.37,218
72.37,219
72.37,220
72.37,221
72.37,222
72.37,223
72.37,224
72.37,225
72.37,226
72.37,227
72.37,228
72.37,229
72.37,230
72.37,231
72.37,232
72.37,233
72.37,234
72.37,235
72.37,236
72.37,237
72.37,238
72.37,239
72.37,240
